0,600,1,199.20,23.00,59.00,2,1.0,0,23.00,199.20,59.00,2
0,650,0.8,192.04,23.00,59.00,2,0.5,0,23.00,195.62,59.00,4
0,700,1.1,194.16,23.00,59.00,3,0.8,0,23.00,195.13,59.00,7
0,660,0.9,193.64,23.00,60.00,1,1.5,0,23.00,194.76,59.25,8
0,400,0.5,188.99,23.00,60.00,0,1.2,0,23.00,193.61,59.40,8
0,100,1.3,197.84,23.00,61.00,0,0.3,0,23.00,194.31,59.67,8
0,670,3.0,198.14,24.00,80.00,0,1.1,0,23.14,194.86,62.57,8
0,800,0.5,189.76,24.00,81.00,0,0.6,0,23.25,194.22,64.88,8
0,280,0.2,199.06,25.00,77.00,1,0.8,0,23.44,194.76,66.22,9
